-122.459696,47.4810022
-122.459696,47.48511389270295
-122.459696,47.48922558540588
-122.459696,47.49333727810885
-122.459696,47.4974489708118
-122.459696,47.50156066351474
-122.459696,47.50567235621769
-122.459696,47.509784048920636
-122.459696,47.51389574162359
-122.459696,47.51800743432654
-122.459696,47.522119127029484
-122.459696,47.52623081973242
-122.459696,47.53034251243539
-122.459696,47.53445420513833
-122.459696,47.53856589784127
-122.459696,47.54267759054422
-122.459696,47.54678928324718
-122.459696,47.55090097595012
-122.459696,47.55501266865308
-122.459696,47.55912436135603
-122.459696,47.56323605405896
-122.459696,47.56734774676192
-122.459696,47.57145943946487
-122.459696,47.575571132167816
-122.459696,47.579682824870766
-122.459696,47.583794517573715
-122.459696,47.587906210276664
-122.459696,47.59201790297962
-122.459696,47.596129595682555
-122.459696,47.600241288385504
-122.459696,47.604352981088454
-122.459696,47.60846467379141
-122.459696,47.61257636649436
-122.459696,47.6166880591973
-122.459696,47.62079975190025
-122.459696,47.62491144460321
-122.459696,47.629023137306156
-122.459696,47.6331348300091
-122.459696,47.63724652271204
-122.459696,47.641358215414996
-122.459696,47.64546990811794
-122.459696,47.649581600820895
-122.459696,47.65369329352383
-122.459696,47.65780498622678
-122.459696,47.661916678929735
-122.459696,47.66602837163268
-122.459696,47.67014006433563
-122.459696,47.67425175703858
-122.459696,47.67836344974153
-122.459696,47.68247514244448
-122.459696,47.68658683514743
-122.459696,47.69069852785037
-122.459696,47.69481022055332
-122.459696,47.69892191325628
-122.459696,47.70303360595923
-122.459696,47.70714529866218
-122.459696,47.71125699136513
-122.459696,47.71536868406807
-122.459696,47.71948037677101
-122.459696,47.72359206947397
-122.459696,47.72770376217693
-122.459696,47.731815454879865
-122.45361213232626,47.4810022
-122.45361213232626,47.48511389270295
-122.45361213232626,47.48922558540588
-122.45361213232626,47.49333727810885
-122.45361213232626,47.4974489708118
-122.45361213232626,47.50156066351474
-122.45361213232626,47.50567235621769
-122.45361213232626,47.509784048920636
-122.45361213232626,47.51389574162359
-122.45361213232626,47.51800743432654
-122.45361213232626,47.522119127029484
-122.45361213232626,47.52623081973242
-122.45361213232626,47.53034251243539
-122.45361213232626,47.53445420513833
-122.45361213232626,47.53856589784127
-122.45361213232626,47.54267759054422
-122.45361213232626,47.54678928324718
-122.45361213232626,47.55090097595012
-122.45361213232626,47.55501266865308
-122.45361213232626,47.55912436135603
-122.45361213232626,47.56323605405896
-122.45361213232626,47.56734774676192
-122.45361213232626,47.57145943946487
-122.45361213232626,47.575571132167816
-122.45361213232626,47.579682824870766
-122.45361213232626,47.583794517573715
-122.45361213232626,47.587906210276664
-122.45361213232626,47.59201790297962
-122.45361213232626,47.596129595682555
-122.45361213232626,47.600241288385504
-122.45361213232626,47.604352981088454
-122.45361213232626,47.60846467379141
-122.45361213232626,47.61257636649436
-122.45361213232626,47.6166880591973
-122.45361213232626,47.62079975190025
-122.45361213232626,47.62491144460321
-122.45361213232626,47.629023137306156
-122.45361213232626,47.6331348300091
-122.45361213232626,47.63724652271204
-122.45361213232626,47.641358215414996
-122.45361213232626,47.64546990811794
-122.45361213232626,47.649581600820895
-122.45361213232626,47.65369329352383
-122.45361213232626,47.65780498622678
-122.45361213232626,47.661916678929735
-122.45361213232626,47.66602837163268
-122.45361213232626,47.67014006433563
-122.45361213232626,47.67425175703858
-122.45361213232626,47.67836344974153
-122.45361213232626,47.68247514244448
-122.45361213232626,47.68658683514743
-122.45361213232626,47.69069852785037
-122.45361213232626,47.69481022055332
-122.45361213232626,47.69892191325628
-122.45361213232626,47.70303360595923
-122.45361213232626,47.70714529866218
-122.45361213232626,47.71125699136513
-122.45361213232626,47.71536868406807
-122.45361213232626,47.71948037677101
-122.45361213232626,47.72359206947397
-122.45361213232626,47.72770376217693
-122.45361213232626,47.731815454879865
-122.44752826328605,47.4810022
-122.44752826328605,47.48511389270295
-122.44752826328605,47.48922558540588
-122.44752826328605,47.49333727810885
-122.44752826328605,47.4974489708118
-122.44752826328605,47.50156066351474
-122.44752826328605,47.50567235621769
-122.44752826328605,47.509784048920636
-122.44752826328605,47.51389574162359
-122.44752826328605,47.51800743432654
-122.44752826328605,47.522119127029484
-122.44752826328605,47.52623081973242
-122.44752826328605,47.53034251243539
-122.44752826328605,47.53445420513833
-122.44752826328605,47.53856589784127
-122.44752826328605,47.54267759054422
-122.44752826328605,47.54678928324718
-122.44752826328605,47.55090097595012
-122.44752826328605,47.55501266865308
-122.44752826328605,47.55912436135603
-122.44752826328605,47.56323605405896
-122.44752826328605,47.56734774676192
-122.44752826328605,47.57145943946487
-122.44752826328605,47.575571132167816
-122.44752826328605,47.579682824870766
-122.44752826328605,47.583794517573715
-122.44752826328605,47.587906210276664
-122.44752826328605,47.59201790297962
-122.44752826328605,47.596129595682555
-122.44752826328605,47.600241288385504
-122.44752826328605,47.604352981088454
-122.44752826328605,47.60846467379141
-122.44752826328605,47.61257636649436
-122.44752826328605,47.6166880591973
-122.44752826328605,47.62079975190025
